path,sha256,text,lines,bytes,extension,status,reviewer,notes
managed-agent-cookbooks/renewal-watcher/agent.yaml,24e270aa005e47e87791624837bbbf00daea1e7c5e49da158fc8fd1340da2417,True,48,2068,.yaml,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/renewal-watcher/README.md,a56a24688bc9aeeab7a342e36345df056f505e687e30de6a792d72acaa733c69,True,58,5904,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/renewal-watcher/steering-examples.json,dc209ecfc18b44fabcae0cff28b7172e5565cc698c25ea0775d4c8a463f59947,True,5,627,.json,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/renewal-watcher/subagents/alert-writer.yaml,9fb9854b0cc6b9652e909dc2499bf261b7ee66e3e8bf0072ab2b347ff0cde0cf,True,93,4610,.yaml,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/renewal-watcher/subagents/deadline-calculator.yaml,ed00cf5cbde3e02babbb7f96917244120d3bce4ebdd8636edf9faa6022f5dde0,True,78,3440,.yaml,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
managed-agent-cookbooks/renewal-watcher/subagents/repo-reader.yaml,911ba93f283fa4c409ae493d4b73edcb9c89b48d9025a08709bae475442a8342,True,77,3880,.yaml,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
privacy-legal/.claude-plugin/plugin.json,3683622e2f1fa0c267157ed004a8b3462188e075ce8835de08911bf2c09d62d2,True,8,305,.json,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
privacy-legal/.gitignore,e48d69406979f6930a9a6135f795c482d5b78aaa99cce6b317ab40786ff41ecb,True,1,11,,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
privacy-legal/.mcp.json,36dd5bf775ca4397585dbfe010722385326d0527c81022747423735ab1de6514,True,22,573,.json,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
privacy-legal/CLAUDE.md,d3af985f5f06049f99fc1882ffb20d18b48c8a5c44d9b47246de707c57c375bb,True,405,39970,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
privacy-legal/hooks/hooks.json,b56c9265773cc456d686833a5102f34eae5da1dba76a822276974d1c5f7fa4d9,True,3,21,.json,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
privacy-legal/README.md,d42dc21bf9e6ad55720c928472626f7c5753130dc257ed17030ef4383ec7678c,True,124,5935,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
privacy-legal/references/currency-watch.md,47cc99844b142cb5f100604bd7fad17ada76692effd45e9dad30d1945cbd48bc,True,39,3077,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
privacy-legal/skills/cold-start-interview/SKILL.md,2412a265ae4d7997bca26a49c86fdd3639301ca838d6d07b5ded9ee29f2d11df,True,498,37924,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
privacy-legal/skills/customize/SKILL.md,a17a703279b37d6e223ea51c7678975c50bcb03378b010c7bba18f76b02efc0f,True,101,4635,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
privacy-legal/skills/dpa-review/SKILL.md,39d2e0e694b32c5dca5081c6eb5872fa4142c60be48f2d26aed5f249f325ddf1,True,245,21361,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
privacy-legal/skills/dsar-response/SKILL.md,8bc98823379e6279a2aaa00d668b3344bc469495685c9a2b2857c2c62aba9152,True,288,20678,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
privacy-legal/skills/matter-workspace/SKILL.md,8f6667d9521de463be6aee4648cd2f1104bfca81e435199f8e10019ef4fe98fa,True,186,10001,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
privacy-legal/skills/pia-generation/SKILL.md,962dc4188afb1717b23d1b8ba00dc4a472fb6216d12a41d6cdffc0b4d4bcd100,True,282,17123,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
privacy-legal/skills/policy-monitor/SKILL.md,b395edeae2d1fa338c94e6cd2a9f3245158d0f2a4ebfd046d087ec0f716a6fb2,True,358,18319,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
privacy-legal/skills/reg-gap-analysis/SKILL.md,af17a52cabb9e3f27956aeeca35cec0c0feff83dc2195102c8be29b97eddd780,True,184,10796,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
privacy-legal/skills/use-case-triage/SKILL.md,08fae2e40c214393c89a46b289fba3f357ff9923ac78c9b60ddeeade21b6c80e,True,295,16670,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
product-legal/.claude-plugin/plugin.json,9c55b6b68480f39daf69d2d4421b57e66661f857ea3c877159d3a75e3291e16e,True,8,358,.json,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
product-legal/.gitignore,e48d69406979f6930a9a6135f795c482d5b78aaa99cce6b317ab40786ff41ecb,True,1,11,,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
product-legal/.mcp.json,5de103f5c938d59b84255c828627afc11c93a655658ca195bda09d08a62800aa,True,42,1157,.json,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
product-legal/agents/launch-watcher.md,5e712c0e40e45cd265f9f00ddcd5a57f719dc5722079673659ae7bc0dc1600f2,True,82,3825,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
product-legal/CLAUDE.md,0dd097161bc8fb2e4eb75e0aaa6c255f80369aca79c7a5bb63f527a54627a111,True,397,39471,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
product-legal/hooks/hooks.json,b56c9265773cc456d686833a5102f34eae5da1dba76a822276974d1c5f7fa4d9,True,3,21,.json,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
product-legal/README.md,3420c70af03ac248310626528f9ec507251df1a5748b264db43fe25153cd1755,True,105,5843,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
product-legal/references/currency-watch.md,59b66f3049bf1e9180d27ac47ca267c16307b990a0d3bc33f5dab7203632cb35,True,37,2865,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
product-legal/skills/cold-start-interview/SKILL.md,40b07eb62ab679ea1453064361a0ac8d9de61dacef63856be86888ed6714120b,True,492,35760,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
product-legal/skills/customize/SKILL.md,37788bce2adad05c1569dc2813caf31cde09126bafc5cbbb75480003753ba512,True,98,4669,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
product-legal/skills/feature-risk-assessment/SKILL.md,647aea0cfdc21a3f15f699e6730e8812a472fe2a8be366cb36d2eefdd4077ff9,True,158,9123,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
product-legal/skills/is-this-a-problem/SKILL.md,9b09b2aedd7dc3ac0325da30eba0dcab5373d2ff6c1a3466d04d6c1f30b19575,True,143,9406,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
product-legal/skills/launch-review/references/seven-category-framework.md,7847dafe88440acef22d1f81706b76442f389f1b3c8370f110d8c75c29f2293b,True,135,5434,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
product-legal/skills/launch-review/SKILL.md,aff239a53faff2a203d493bf7de5e299f2c9edcda9c636e87bb88a5f12b2e3f8,True,259,20255,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
product-legal/skills/marketing-claims-review/SKILL.md,1f6b91999fdcd783e2630281a6887b48635b7fa7894472d0ef0508c70f29590a,True,220,14907,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
product-legal/skills/matter-workspace/SKILL.md,6798b8fb8a3f26a74dc5051934168d9b02943640d041b537516773b40d153588,True,186,9978,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
QUICKSTART.md,74ae5bc709560b657419a4df486816de400bbc073e8e72366523286b3b9eee21,True,75,5008,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
README.md,5e13e51df2c29f43bf5eca4e263323aaffc4c686aaaef72f1ff541af9ccca543,True,577,54062,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
references/company-profile-template.md,cb4f7bdbad2a2ba3bc57bae91f6a71a6e3537f08a480d51a115b526993fb295d,True,32,1448,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
references/dashboard-template.md,08ebcbf0b14feab23b12a1385472ed07a40841dec5c446fc8b1625d17399aea0,True,30,4278,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
regulatory-legal/.claude-plugin/plugin.json,88e3471c70fb453d2ae4390e5142cca6ffff0d82201473a0545d56b114896780,True,8,291,.json,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
regulatory-legal/.gitignore,e48d69406979f6930a9a6135f795c482d5b78aaa99cce6b317ab40786ff41ecb,True,1,11,,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
regulatory-legal/.mcp.json,420fbea84de109ee94025c24251129c5a4d9a280c8c8cd6ea0fcd47180a51f91,True,23,594,.json,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
regulatory-legal/agents/reg-change-monitor.md,7437a74dabfa080900e03e2e78b3455ff445ba6754292abb2a2bc5a8d1f213d5,True,51,1824,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
regulatory-legal/CLAUDE.md,abc28ba035ac11ac9c2edec1253371c688fab61537e950ac79cde306f296bf8c,True,355,38913,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
regulatory-legal/hooks/hooks.json,b56c9265773cc456d686833a5102f34eae5da1dba76a822276974d1c5f7fa4d9,True,3,21,.json,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
regulatory-legal/README.md,900feb51b3a5a490c374e702e9d8dfac90c46b1c08f158a0403924810e0de2b6,True,75,5357,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
regulatory-legal/skills/cold-start-interview/SKILL.md,e98b533e3637e5894097437f93378cca293362e4f0e2a7dd4ea5e28b3e19eea8,True,358,31512,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
regulatory-legal/skills/comments/SKILL.md,6a319db452147e952103ed5828f3075b2e4ed5a025bd63fe70ca6fb22c9090ca,True,90,4266,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
regulatory-legal/skills/customize/SKILL.md,2a6126646f053355a52da98b8ca5c75a819c547de6f593feabefdfcefb5f57f4,True,103,4877,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
regulatory-legal/skills/gap-surfacer/references/comment-tracker.yaml,2d36550cc70d24a21e4172295bb1c1030b1bae4b7931c3b5023d77d4bd020c60,True,19,745,.yaml,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
regulatory-legal/skills/gap-surfacer/references/gap-tracker.yaml,955b44a516d74026a4ce9d79227a3bf649db9132299cd23727e513735a4383f0,True,16,448,.yaml,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
regulatory-legal/skills/gap-surfacer/SKILL.md,5bf9dabb456108aa03a6df5a7cebc1b3c87f06104362a8fdd6f0c177ce1337b7,True,242,15119,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
regulatory-legal/skills/gaps/SKILL.md,560771f70341b629c31660cc3610fe0f5b4876f60524f96b492fdb7b36aeb6c2,True,14,935,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
regulatory-legal/skills/matter-workspace/SKILL.md,7976409303af04c3a4ccd95be8db59de53b6bd3ec1442be5d61bfe76562b2b42,True,180,9983,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
regulatory-legal/skills/policy-diff/SKILL.md,2430a251acc8e95d6b998f2661211289b6baa0dab6ec07e49c253d4df15451d0,True,205,12102,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
regulatory-legal/skills/policy-redraft/SKILL.md,40032ef5d11bc402740bf90ddfbad7a81756d393b98fe094d686ac20b332a8f7,True,199,14265,.md,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
regulatory-legal/skills/reg-feed-watcher/references/source-catalog.md,25484ab1db3ec497e0ecd310272617a1dfe728656f0642ce0da303612f651302,True,157,15383,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
regulatory-legal/skills/reg-feed-watcher/SKILL.md,95f7100959379bd189ee6155552ab1356a4b40ef0fed1486ef483828275d3869,True,227,15287,.md,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
scripts/deploy-managed-agent.sh,3814f3409caab9810d11addbcf413d71fe4e631eed9bda96ccd4191982682215,True,207,7985,.sh,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
scripts/lint-tool-scope.py,1afca477bb16e088f053d4e69d563f4a7ee57ed23834ec84db9b9fe008afcc46,True,107,4107,.py,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
scripts/orchestrate.py,eb4aa14f6652450d2bf1b25ffd5ebea4f4f7b60baba8ec7d68216fae8d4b6fea,True,350,14597,.py,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
scripts/test-cookbooks.sh,5c787dea7a7418e469d761def810b32f2a3fe3c6fb42f96bb845f90834e4727e,True,37,1403,.sh,reviewed,semantic_coverage_b,receipt=results/semantic-coverage-receipt.jsonl
scripts/validate.py,5af9543ff789485965143b0fdc7df8e1cfd5b88940c91ab8334e3bed374be5a8,True,44,1291,.py,reviewed,semantic_coverage_a,receipt=results/semantic-coverage-receipt.jsonl
